seed,p_visible,n0,method,label,loss_type,tau_pinball,loss,train_loss,mse,huber,logcosh,smooth_pinball,pinball,train_mse,train_huber,train_logcosh,train_smooth_pinball,train_pinball,trained_objective,ridge,num_parameters,status,error,truth_type,noise_type,sigma,split_mode,clean_T,train_samples,test_samples,train_ratio,r_poly,k_union,k_sffa,r_sffa,optimizer
49,0.5,103,num_lmmse,Numerical LMMSE (MSE-trained baseline),smooth_pinball,0.8,15.046568870544434,12.735321044921875,,,,15.046568870544434,,,,,12.735321044921875,,mse_closed_form,0.0,10609,ok,,hadamard,skew_bernoulli,20.0,ratio,34272,23990,10282,0.7,3,9,9,3,lbfgs
50,0.5,103,sub_lp,Induced-subgraph Laplacian polynomial,smooth_pinball,0.8,21.21502113342285,20.457937240600586,,,,21.21502113342285,,,,,20.457937240600586,,smooth_pinball,0.0,4,ok,,hadamard,skew_bernoulli,20.0,ratio,34272,23990,10282,0.7,3,9,9,3,lbfgs
50,0.5,103,kron_lp,Kron Laplacian polynomial,smooth_pinball,0.8,21.098146438598633,20.359601974487305,,,,21.098146438598633,,,,,20.359601974487305,,smooth_pinball,0.0,4,ok,,hadamard,skew_bernoulli,20.0,ratio,34272,23990,10282,0.7,3,9,9,3,lbfgs
50,0.5,103,union_lp,Union distance-Laplacian polynomial,smooth_pinball,0.8,20.37021827697754,19.449176788330078,,,,20.37021827697754,,,,,19.449176788330078,,smooth_pinball,0.0,4,ok,,hadamard,skew_bernoulli,20.0,ratio,34272,23990,10282,0.7,3,9,9,3,lbfgs
50,0.5,103,dk_lap_poly,Distance-k Laplacian polynomial,smooth_pinball,0.8,18.008996963500977,17.050582885742188,,,,18.008996963500977,,,,,17.050582885742188,,smooth_pinball,0.0,36,ok,,hadamard,skew_bernoulli,20.0,ratio,34272,23990,10282,0.7,3,9,9,3,lbfgs
50,0.5,103,rg_alg,Random-group algebra,smooth_pinball,0.8,14.313444137573242,13.007110595703125,,,,14.313444137573242,,,,,13.007110595703125,,smooth_pinball,0.0,820,ok,,hadamard,skew_bernoulli,20.0,ratio,34272,23990,10282,0.7,3,9,9,3,lbfgs
50,0.5,103,sffa,Distance-based Laplacian SFFA,smooth_pinball,0.8,13.29659366607666,11.540782928466797,,,,13.29659366607666,,,,,11.540782928466797,,smooth_pinball,0.0,820,ok,,hadamard,skew_bernoulli,20.0,ratio,34272,23990,10282,0.7,3,9,9,3,lbfgs
50,0.5,103,num_lmmse,Numerical LMMSE (MSE-trained baseline),smooth_pinball,0.8,15.21623420715332,12.816757202148438,,,,15.21623420715332,,,,,12.816757202148438,,mse_closed_form,0.0,10609,ok,,hadamard,skew_bernoulli,20.0,ratio,34272,23990,10282,0.7,3,9,9,3,lbfgs
51,0.5,103,sub_lp,Induced-subgraph Laplacian polynomial,smooth_pinball,0.8,20.06003189086914,19.103269577026367,,,,20.06003189086914,,,,,19.103269577026367,,smooth_pinball,0.0,4,ok,,hadamard,skew_bernoulli,20.0,ratio,34272,23990,10282,0.7,3,9,9,3,lbfgs
51,0.5,103,kron_lp,Kron Laplacian polynomial,smooth_pinball,0.8,20.339035034179688,19.378633499145508,,,,20.339035034179688,,,,,19.378633499145508,,smooth_pinball,0.0,4,ok,,hadamard,skew_bernoulli,20.0,ratio,34272,23990,10282,0.7,3,9,9,3,lbfgs
51,0.5,103,union_lp,Union distance-Laplacian polynomial,smooth_pinball,0.8,19.207439422607422,18.026700973510742,,,,19.207439422607422,,,,,18.026700973510742,,smooth_pinball,0.0,4,ok,,hadamard,skew_bernoulli,20.0,ratio,34272,23990,10282,0.7,3,9,9,3,lbfgs
51,0.5,103,dk_lap_poly,Distance-k Laplacian polynomial,smooth_pinball,0.8,17.439687728881836,16.09376335144043,,,,17.439687728881836,,,,,16.09376335144043,,smooth_pinball,0.0,36,ok,,hadamard,skew_bernoulli,20.0,ratio,34272,23990,10282,0.7,3,9,9,3,lbfgs
51,0.5,103,rg_alg,Random-group algebra,smooth_pinball,0.8,14.291498184204102,12.903427124023438,,,,14.291498184204102,,,,,12.903427124023438,,smooth_pinball,0.0,820,ok,,hadamard,skew_bernoulli,20.0,ratio,34272,23990,10282,0.7,3,9,9,3,lbfgs
51,0.5,103,sffa,Distance-based Laplacian SFFA,smooth_pinball,0.8,13.324119567871094,11.35982608795166,,,,13.324119567871094,,,,,11.35982608795166,,smooth_pinball,0.0,820,ok,,hadamard,skew_bernoulli,20.0,ratio,34272,23990,10282,0.7,3,9,9,3,lbfgs
51,0.5,103,num_lmmse,Numerical LMMSE (MSE-trained baseline),smooth_pinball,0.8,14.605304718017578,12.665231704711914,,,,14.605304718017578,,,,,12.665231704711914,,mse_closed_form,0.0,10609,ok,,hadamard,skew_bernoulli,20.0,ratio,34272,23990,10282,0.7,3,9,9,3,lbfgs
