seed,p_visible,n0,input_len,pred_len,method,label,loss_type,loss,train_loss,val_loss,mse,train_mse,val_mse,mae,train_mae,val_mae,num_parameters,status,error,raw_T,missing_timestamps,clean_T,train_ratio,val_ratio,test_ratio,train_end,val_end,test_end,train_block_T,val_block_T,test_block_T,adjacent_pairs_total,gap_pairs_total,drop_gap_windows,train_candidate_windows,train_windows,train_dropped_gap_windows,train_gap_pairs_in_block,train_first_window_start,train_last_window_start,val_candidate_windows,val_windows,val_dropped_gap_windows,val_gap_pairs_in_block,val_first_window_start,val_last_window_start,test_candidate_windows,test_windows,test_dropped_gap_windows,test_gap_pairs_in_block,test_first_window_start,test_last_window_start,loss_h1,val_loss_h1,train_loss_h1,loss_h2,val_loss_h2,train_loss_h2,loss_h3,val_loss_h3,train_loss_h3
47,0.3,62,12,3,sub_lp,Subgraph Laplacian polynomial,mse,71.75904846191406,61.390071868896484,64.32733917236328,71.75904846191406,61.390071868896484,64.32733917236328,,,,144,ok,,34272,0,34272,0.7,0.1,0.2,23990,27417,34272,23990,3427,6855,34271,0,1,23976,23976,0,0,0,23975,3413,3413,0,0,23990,27402,6841,6841,0,0,27417,34257,45.64674377441406,41.29465103149414,40.942626953125,73.37016296386719,65.89019775390625,63.44436264038086,96.26023864746094,85.79714965820312,79.7832260131836
47,0.3,62,12,3,dk_lp,Distance-k Laplacian polynomial,mse,71.65579986572266,60.9642333984375,64.12818908691406,71.65579986572266,60.9642333984375,64.12818908691406,,,,1080,ok,,34272,0,34272,0.7,0.1,0.2,23990,27417,34272,23990,3427,6855,34271,0,1,23976,23976,0,0,0,23975,3413,3413,0,0,23990,27402,6841,6841,0,0,27417,34257,45.65351867675781,41.248538970947266,40.78132629394531,73.30846405029297,65.72238159179688,63.03236389160156,96.00538635253906,85.41365051269531,79.07901000976562
47,0.3,62,12,3,rg_lp,Random-group Laplacian polynomial,mse,71.7783432006836,61.38388442993164,64.34058380126953,71.7783432006836,61.38388442993164,64.34058380126953,,,,432,ok,,34272,0,34272,0.7,0.1,0.2,23990,27417,34272,23990,3427,6855,34271,0,1,23976,23976,0,0,0,23975,3413,3413,0,0,23990,27402,6841,6841,0,0,27417,34257,45.635894775390625,41.286476135253906,40.9300537109375,73.39217376708984,65.90757751464844,63.43740463256836,96.30693054199219,85.82769012451172,79.78419494628906
47,0.3,62,12,3,rg_alg,Random-group algebra,mse,71.3196029663086,60.775211334228516,63.88898849487305,71.3196029663086,60.775211334228516,63.88898849487305,,,,3996,ok,,34272,0,34272,0.7,0.1,0.2,23990,27417,34272,23990,3427,6855,34271,0,1,23976,23976,0,0,0,23975,3413,3413,0,0,23990,27402,6841,6841,0,0,27417,34257,45.48630142211914,41.10722732543945,40.67121505737305,72.9363021850586,65.46592712402344,62.83628845214844,95.53618621826172,85.09381103515625,78.818115234375
47,0.3,62,12,3,kron_lp,Kron Laplacian polynomial,mse,71.7382583618164,61.214332580566406,64.23766326904297,71.7382583618164,61.214332580566406,64.23766326904297,,,,144,ok,,34272,0,34272,0.7,0.1,0.2,23990,27417,34272,23990,3427,6855,34271,0,1,23976,23976,0,0,0,23975,3413,3413,0,0,23990,27402,6841,6841,0,0,27417,34257,45.68383026123047,41.2857551574707,40.88441848754883,73.38638305664062,65.82594299316406,63.26863479614258,96.1445541381836,85.60128784179688,79.48995971679688
47,0.3,62,12,3,union_lp,Union Laplacian polynomial,mse,71.89264678955078,61.10445785522461,64.30596160888672,71.89264678955078,61.10445785522461,64.30596160888672,,,,144,ok,,34272,0,34272,0.7,0.1,0.2,23990,27417,34272,23990,3427,6855,34271,0,1,23976,23976,0,0,0,23975,3413,3413,0,0,23990,27402,6841,6841,0,0,27417,34257,45.76199722290039,41.3484001159668,40.85966491699219,73.5515365600586,65.92036437988281,63.17613220214844,96.3644027709961,85.64912414550781,79.27758026123047
47,0.3,62,12,3,sffa,"(k,r)-SFFA",mse,71.35668182373047,60.555137634277344,63.845062255859375,71.35668182373047,60.555137634277344,63.845062255859375,,,,3996,ok,,34272,0,34272,0.7,0.1,0.2,23990,27417,34272,23990,3427,6855,34271,0,1,23976,23976,0,0,0,23975,3413,3413,0,0,23990,27402,6841,6841,0,0,27417,34257,45.576290130615234,41.17857360839844,40.63542556762695,73.04248809814453,65.46588134765625,62.63740539550781,95.45126342773438,84.89076232910156,78.392578125
47,0.4,82,12,3,ar,Node-wise AR on visible subgraph,mse,71.0438232421875,60.689208984375,62.95942687988281,71.0438232421875,60.689208984375,62.95942687988281,,,,2952,ok,,34272,0,34272,0.7,0.1,0.2,23990,27417,34272,23990,3427,6855,34271,0,1,23976,23976,0,0,0,23975,3413,3413,0,0,23990,27402,6841,6841,0,0,27417,34257,45.273956298828125,40.49958801269531,40.50385665893555,72.5331039428711,64.4065170288086,62.693580627441406,95.32440185546875,83.97217559814453,78.87020111083984
47,0.4,82,12,3,sub_lp,Subgraph Laplacian polynomial,mse,70.69631958007812,60.671913146972656,62.6107063293457,70.69631958007812,60.671913146972656,62.6107063293457,,,,144,ok,,34272,0,34272,0.7,0.1,0.2,23990,27417,34272,23990,3427,6855,34271,0,1,23976,23976,0,0,0,23975,3413,3413,0,0,23990,27402,6841,6841,0,0,27417,34257,45.1777458190918,40.406036376953125,40.606719970703125,72.22171783447266,64.073974609375,62.70112228393555,94.6894760131836,83.35211944580078,78.7079086303711
47,0.4,82,12,3,dk_lp,Distance-k Laplacian polynomial,mse,70.61105346679688,60.25748062133789,62.43936538696289,70.61105346679688,60.25748062133789,62.43936538696289,,,,1080,ok,,34272,0,34272,0.7,0.1,0.2,23990,27417,34272,23990,3427,6855,34271,0,1,23976,23976,0,0,0,23975,3413,3413,0,0,23990,27402,6841,6841,0,0,27417,34257,45.16948318481445,40.3541145324707,40.4442253112793,72.1773910522461,63.93241882324219,62.29925537109375,94.48626708984375,83.03157043457031,78.02896881103516
47,0.4,82,12,3,rg_lp,Random-group Laplacian polynomial,mse,70.73140716552734,60.686988830566406,62.660762786865234,70.73140716552734,60.686988830566406,62.660762786865234,,,,432,ok,,34272,0,34272,0.7,0.1,0.2,23990,27417,34272,23990,3427,6855,34271,0,1,23976,23976,0,0,0,23975,3413,3413,0,0,23990,27402,6841,6841,0,0,27417,34257,45.163394927978516,40.41093444824219,40.60246276855469,72.25440979003906,64.1143569946289,62.710357666015625,94.77640533447266,83.45699310302734,78.7481460571289
47,0.4,82,12,3,rg_alg,Random-group algebra,mse,70.3921127319336,60.221824645996094,62.25718307495117,70.3921127319336,60.221824645996094,62.25718307495117,,,,3996,ok,,34272,0,34272,0.7,0.1,0.2,23990,27417,34272,23990,3427,6855,34271,0,1,23976,23976,0,0,0,23975,3413,3413,0,0,23990,27402,6841,6841,0,0,27417,34257,45.039878845214844,40.24697494506836,40.391761779785156,71.92304229736328,63.72430419921875,62.25966262817383,94.21339416503906,82.80028533935547,78.0140609741211
47,0.4,82,12,3,kron_lp,Kron Laplacian polynomial,mse,70.67828369140625,60.576263427734375,62.536136627197266,70.67828369140625,60.576263427734375,62.536136627197266,,,,144,ok,,34272,0,34272,0.7,0.1,0.2,23990,27417,34272,23990,3427,6855,34271,0,1,23976,23976,0,0,0,23975,3413,3413,0,0,23990,27402,6841,6841,0,0,27417,34257,45.18571090698242,40.388671875,40.5740966796875,72.22327423095703,64.01649475097656,62.61003875732422,94.62586212158203,83.20326232910156,78.54467010498047
47,0.4,82,12,3,union_lp,Union Laplacian polynomial,mse,70.90332794189453,60.47626495361328,62.64173889160156,70.90332794189453,60.47626495361328,62.64173889160156,,,,144,ok,,34272,0,34272,0.7,0.1,0.2,23990,27417,34272,23990,3427,6855,34271,0,1,23976,23976,0,0,0,23975,3413,3413,0,0,23990,27402,6841,6841,0,0,27417,34257,45.31783676147461,40.479488372802734,40.55816650390625,72.4752426147461,64.15222930908203,62.52191925048828,94.91688537597656,83.29351043701172,78.34871673583984
47,0.4,82,12,3,sffa,"(k,r)-SFFA",mse,70.2437973022461,59.8309211730957,62.12350082397461,70.2437973022461,59.8309211730957,62.12350082397461,,,,3996,ok,,34272,0,34272,0.7,0.1,0.2,23990,27417,34272,23990,3427,6855,34271,0,1,23976,23976,0,0,0,23975,3413,3413,0,0,23990,27402,6841,6841,0,0,27417,34257,45.061805725097656,40.279266357421875,40.295257568359375,71.8432388305664,63.63644027709961,61.88859939575195,93.82634735107422,82.45480346679688,77.30889129638672
47,0.5,103,12,3,ar,Node-wise AR on visible subgraph,mse,70.52925109863281,59.7814826965332,61.79241943359375,70.52925109863281,59.7814826965332,61.79241943359375,,,,3708,ok,,34272,0,34272,0.7,0.1,0.2,23990,27417,34272,23990,3427,6855,34271,0,1,23976,23976,0,0,0,23975,3413,3413,0,0,23990,27402,6841,6841,0,0,27417,34257,44.7909049987793,39.700965881347656,39.92601013183594,71.97714233398438,63.19888687133789,61.73667526245117,94.81968688964844,82.4773941040039,77.68175506591797
47,0.5,103,12,3,sub_lp,Subgraph Laplacian polynomial,mse,70.14451599121094,59.6447868347168,61.36477279663086,70.14451599121094,59.6447868347168,61.36477279663086,,,,144,ok,,34272,0,34272,0.7,0.1,0.2,23990,27417,34272,23990,3427,6855,34271,0,1,23976,23976,0,0,0,23975,3413,3413,0,0,23990,27402,6841,6841,0,0,27417,34257,44.66371154785156,39.5582389831543,39.95547103881836,71.64083862304688,62.79365921020508,61.62630081176758,94.1290054321289,81.7424087524414,77.35259246826172
47,0.5,103,12,3,dk_lp,Distance-k Laplacian polynomial,mse,70.05184173583984,59.26490020751953,61.21406936645508,70.05184173583984,59.26490020751953,61.21406936645508,,,,1080,ok,,34272,0,34272,0.7,0.1,0.2,23990,27417,34272,23990,3427,6855,34271,0,1,23976,23976,0,0,0,23975,3413,3413,0,0,23990,27402,6841,6841,0,0,27417,34257,44.66141128540039,39.52311325073242,39.8172492980957,71.57455444335938,62.666866302490234,61.26055145263672,93.91954803466797,81.45223236083984,76.71690368652344
47,0.5,103,12,3,rg_lp,Random-group Laplacian polynomial,mse,70.25369262695312,59.74266052246094,61.44642639160156,70.25369262695312,59.74266052246094,61.44642639160156,,,,432,ok,,34272,0,34272,0.7,0.1,0.2,23990,27417,34272,23990,3427,6855,34271,0,1,23976,23976,0,0,0,23975,3413,3413,0,0,23990,27402,6841,6841,0,0,27417,34257,44.71342849731445,39.59291458129883,40.00161361694336,71.73661041259766,62.86790084838867,61.718963623046875,94.31102752685547,81.87844848632812,77.50740051269531
47,0.5,103,12,3,rg_alg,Random-group algebra,mse,69.85552215576172,59.350284576416016,61.12398910522461,69.85552215576172,59.350284576416016,61.12398910522461,,,,3996,ok,,34272,0,34272,0.7,0.1,0.2,23990,27417,34272,23990,3427,6855,34271,0,1,23976,23976,0,0,0,23975,3413,3413,0,0,23990,27402,6841,6841,0,0,27417,34257,44.59291076660156,39.48720932006836,39.8502082824707,71.34305572509766,62.54725646972656,61.346214294433594,93.63060760498047,81.3375015258789,76.85443115234375
47,0.5,103,12,3,kron_lp,Kron Laplacian polynomial,mse,70.17755889892578,59.58450698852539,61.364898681640625,70.17755889892578,59.58450698852539,61.364898681640625,,,,144,ok,,34272,0,34272,0.7,0.1,0.2,23990,27417,34272,23990,3427,6855,34271,0,1,23976,23976,0,0,0,23975,3413,3413,0,0,23990,27402,6841,6841,0,0,27417,34257,44.69208908081055,39.5621337890625,39.937503814697266,71.68435668945312,62.79956817626953,61.566226959228516,94.15621948242188,81.73298645019531,77.24979400634766
47,0.5,103,12,3,union_lp,Union Laplacian polynomial,mse,70.38310241699219,59.55818176269531,61.48395919799805,70.38310241699219,59.55818176269531,61.48395919799805,,,,144,ok,,34272,0,34272,0.7,0.1,0.2,23990,27417,34272,23990,3427,6855,34271,0,1,23976,23976,0,0,0,23975,3413,3413,0,0,23990,27402,6841,6841,0,0,27417,34257,44.822017669677734,39.673770904541016,39.969303131103516,71.91522979736328,62.95487976074219,61.55953598022461,94.41206359863281,81.8232192993164,77.14571380615234
47,0.5,103,12,3,sffa,"(k,r)-SFFA",mse,69.77555847167969,58.86648941040039,60.93516540527344,69.77555847167969,58.86648941040039,60.93516540527344,,,,3996,ok,,34272,0,34272,0.7,0.1,0.2,23990,27417,34272,23990,3427,6855,34271,0,1,23976,23976,0,0,0,23975,3413,3413,0,0,23990,27402,6841,6841,0,0,27417,34257,44.57351303100586,39.464881896972656,39.678897857666016,71.33168029785156,62.41456604003906,60.87769317626953,93.42146301269531,80.92604064941406,76.0428695678711
47,0.6,124,12,3,ar,Node-wise AR on visible subgraph,mse,70.07689666748047,59.92096710205078,61.40104293823242,70.07689666748047,59.92096710205078,61.40104293823242,,,,4464,ok,,34272,0,34272,0.7,0.1,0.2,23990,27417,34272,23990,3427,6855,34271,0,1,23976,23976,0,0,0,23975,3413,3413,0,0,23990,27402,6841,6841,0,0,27417,34257,44.58831024169922,39.5398063659668,40.040122985839844,71.51018524169922,62.80054473876953,61.87295913696289,94.13218688964844,81.86277770996094,77.8498306274414
47,0.6,124,12,3,sub_lp,Subgraph Laplacian polynomial,mse,69.59376525878906,59.688663482666016,60.90579605102539,69.59376525878906,59.688663482666016,60.90579605102539,,,,144,ok,,34272,0,34272,0.7,0.1,0.2,23990,27417,34272,23990,3427,6855,34271,0,1,23976,23976,0,0,0,23975,3413,3413,0,0,23990,27402,6841,6841,0,0,27417,34257,44.39252853393555,39.337013244628906,40.01744079589844,71.0665283203125,62.32427978515625,61.662940979003906,93.32221221923828,81.05609893798828,77.3856201171875
47,0.6,124,12,3,dk_lp,Distance-k Laplacian polynomial,mse,69.52157592773438,59.30205535888672,60.75644302368164,69.52157592773438,59.30205535888672,60.75644302368164,,,,1080,ok,,34272,0,34272,0.7,0.1,0.2,23990,27417,34272,23990,3427,6855,34271,0,1,23976,23976,0,0,0,23975,3413,3413,0,0,23990,27402,6841,6841,0,0,27417,34257,44.39760971069336,39.30192184448242,39.88212203979492,71.02957916259766,62.20224380493164,61.29300308227539,93.13754272460938,80.76516723632812,76.73104095458984
47,0.6,124,12,3,rg_lp,Random-group Laplacian polynomial,mse,69.68272399902344,59.756595611572266,60.984798431396484,69.68272399902344,59.756595611572266,60.984798431396484,,,,432,ok,,34272,0,34272,0.7,0.1,0.2,23990,27417,34272,23990,3427,6855,34271,0,1,23976,23976,0,0,0,23975,3413,3413,0,0,23990,27402,6841,6841,0,0,27417,34257,44.44154739379883,39.37730407714844,40.050716400146484,71.15110778808594,62.401248931884766,61.726070404052734,93.45552062988281,81.17586517333984,77.49298858642578
47,0.6,124,12,3,rg_alg,Random-group algebra,mse,69.34510803222656,59.405643463134766,60.69553756713867,69.34510803222656,59.405643463134766,60.69553756713867,,,,3996,ok,,34272,0,34272,0.7,0.1,0.2,23990,27417,34272,23990,3427,6855,34271,0,1,23976,23976,0,0,0,23975,3413,3413,0,0,23990,27402,6841,6841,0,0,27417,34257,44.32427215576172,39.28196716308594,39.91712188720703,70.8162612915039,62.126644134521484,61.399017333984375,92.89478302001953,80.67801666259766,76.9007797241211
47,0.6,124,12,3,kron_lp,Kron Laplacian polynomial,mse,69.6234130859375,59.647926330566406,60.898109436035156,69.6234130859375,59.647926330566406,60.898109436035156,,,,144,ok,,34272,0,34272,0.7,0.1,0.2,23990,27417,34272,23990,3427,6855,34271,0,1,23976,23976,0,0,0,23975,3413,3413,0,0,23990,27402,6841,6841,0,0,27417,34257,44.41679382324219,39.338348388671875,40.00647735595703,71.10748291015625,62.324676513671875,61.622920989990234,93.34596252441406,81.03132629394531,77.31438446044922
47,0.6,124,12,3,union_lp,Union Laplacian polynomial,mse,69.88409423828125,59.64291000366211,61.04807662963867,69.88409423828125,59.64291000366211,61.04807662963867,,,,144,ok,,34272,0,34272,0.7,0.1,0.2,23990,27417,34272,23990,3427,6855,34271,0,1,23976,23976,0,0,0,23975,3413,3413,0,0,23990,27402,6841,6841,0,0,27417,34257,44.58392333984375,39.47090148925781,40.055030822753906,71.40299987792969,62.5131950378418,61.64128494262695,93.66535186767578,81.16014862060547,77.232421875
47,0.6,124,12,3,sffa,"(k,r)-SFFA",mse,69.22095489501953,58.94154357910156,60.51118850708008,69.22095489501953,58.94154357910156,60.51118850708008,,,,3996,ok,,34272,0,34272,0.7,0.1,0.2,23990,27417,34272,23990,3427,6855,34271,0,1,23976,23976,0,0,0,23975,3413,3413,0,0,23990,27402,6841,6841,0,0,27417,34257,44.29839324951172,39.234886169433594,39.756160736083984,70.75079345703125,61.970298767089844,60.94691848754883,92.61365509033203,80.32840728759766,76.12154388427734
47,0.7,144,12,3,ar,Node-wise AR on visible subgraph,mse,69.6298599243164,59.29757308959961,60.54414367675781,69.6298599243164,59.29757308959961,60.54414367675781,,,,5184,ok,,34272,0,34272,0.7,0.1,0.2,23990,27417,34272,23990,3427,6855,34271,0,1,23976,23976,0,0,0,23975,3413,3413,0,0,23990,27402,6841,6841,0,0,27417,34257,44.4462776184082,39.128414154052734,39.73741912841797,71.04703521728516,61.944854736328125,61.21969223022461,93.39627075195312,80.55916595458984,76.93560791015625
47,0.7,144,12,3,sub_lp,Subgraph Laplacian polynomial,mse,69.10213470458984,59.08390808105469,60.0449333190918,69.10213470458984,59.08390808105469,60.0449333190918,,,,144,ok,,34272,0,34272,0.7,0.1,0.2,23990,27417,34272,23990,3427,6855,34271,0,1,23976,23976,0,0,0,23975,3413,3413,0,0,23990,27402,6841,6841,0,0,27417,34257,44.233680725097656,38.93207550048828,39.72939682006836,70.54342651367188,61.46401596069336,61.03313446044922,92.52931213378906,79.73868560791016,76.48920440673828
47,0.7,144,12,3,dk_lp,Distance-k Laplacian polynomial,mse,69.01959991455078,58.73038101196289,59.867740631103516,69.01959991455078,58.73038101196289,59.867740631103516,,,,1080,ok,,34272,0,34272,0.7,0.1,0.2,23990,27417,34272,23990,3427,6855,34271,0,1,23976,23976,0,0,0,23975,3413,3413,0,0,23990,27402,6841,6841,0,0,27417,34257,44.239139556884766,38.887813568115234,39.60625076293945,70.49878692626953,61.31293487548828,60.694091796875,92.32086181640625,79.40245819091797,75.89082336425781
47,0.7,144,12,3,rg_lp,Random-group Laplacian polynomial,mse,69.27828216552734,59.2293701171875,60.200965881347656,69.27828216552734,59.2293701171875,60.200965881347656,,,,432,ok,,34272,0,34272,0.7,0.1,0.2,23990,27417,34272,23990,3427,6855,34271,0,1,23976,23976,0,0,0,23975,3413,3413,0,0,23990,27402,6841,6841,0,0,27417,34257,44.313514709472656,39.00119400024414,39.795387268066406,70.72193908691406,61.62210464477539,61.17407989501953,92.79937744140625,79.97957611083984,76.7186508178711
47,0.7,144,12,3,rg_alg,Random-group algebra,mse,68.8935775756836,58.86915588378906,59.925411224365234,68.8935775756836,58.86915588378906,59.925411224365234,,,,3996,ok,,34272,0,34272,0.7,0.1,0.2,23990,27417,34272,23990,3427,6855,34271,0,1,23976,23976,0,0,0,23975,3413,3413,0,0,23990,27402,6841,6841,0,0,27417,34257,44.2020378112793,38.932437896728516,39.66373825073242,70.34114837646484,61.3521728515625,60.831539154052734,92.1375503540039,79.49161529541016,76.1122055053711
47,0.7,144,12,3,kron_lp,Kron Laplacian polynomial,mse,69.11068725585938,59.05502700805664,60.034759521484375,69.11068725585938,59.05502700805664,60.034759521484375,,,,144,ok,,34272,0,34272,0.7,0.1,0.2,23990,27417,34272,23990,3427,6855,34271,0,1,23976,23976,0,0,0,23975,3413,3413,0,0,23990,27402,6841,6841,0,0,27417,34257,44.241065979003906,38.9281005859375,39.71794128417969,70.55670928955078,61.45457458496094,61.00465393066406,92.5342788696289,79.7215805053711,76.44248962402344
47,0.7,144,12,3,union_lp,Union Laplacian polynomial,mse,69.38302612304688,59.04619216918945,60.18498992919922,69.38302612304688,59.04619216918945,60.18498992919922,,,,144,ok,,34272,0,34272,0.7,0.1,0.2,23990,27417,34272,23990,3427,6855,34271,0,1,23976,23976,0,0,0,23975,3413,3413,0,0,23990,27402,6841,6841,0,0,27417,34257,44.41863250732422,39.057857513427734,39.76352310180664,70.87049102783203,61.651268005371094,61.0167236328125,92.85995483398438,79.8458480834961,76.35835266113281
47,0.7,144,12,3,sffa,"(k,r)-SFFA",mse,68.7363052368164,58.36773681640625,59.62451934814453,68.7363052368164,58.36773681640625,59.62451934814453,,,,3996,ok,,34272,0,34272,0.7,0.1,0.2,23990,27417,34272,23990,3427,6855,34271,0,1,23976,23976,0,0,0,23975,3413,3413,0,0,23990,27402,6841,6841,0,0,27417,34257,44.14174270629883,38.81438064575195,39.46913528442383,70.23135375976562,61.07938003540039,60.343536376953125,91.83583068847656,78.97977447509766,75.2905502319336
48,0.3,62,12,3,ar,Node-wise AR on visible subgraph,mse,70.89618682861328,60.624855041503906,60.12565231323242,70.89618682861328,60.624855041503906,60.12565231323242,,,,2232,ok,,34272,0,34272,0.7,0.1,0.2,23990,27417,34272,23990,3427,6855,34271,0,1,23976,23976,0,0,0,23975,3413,3413,0,0,23990,27402,6841,6841,0,0,27417,34257,45.424076080322266,38.901390075683594,40.779659271240234,72.43416595458984,61.56364440917969,62.62577438354492,94.83031463623047,79.91194915771484,78.46913146972656
48,0.3,62,12,3,sub_lp,Subgraph Laplacian polynomial,mse,70.57282257080078,60.69734191894531,59.895652770996094,70.57282257080078,60.69734191894531,59.895652770996094,,,,144,ok,,34272,0,34272,0.7,0.1,0.2,23990,27417,34272,23990,3427,6855,34271,0,1,23976,23976,0,0,0,23975,3413,3413,0,0,23990,27402,6841,6841,0,0,27417,34257,45.221832275390625,38.812740325927734,40.96691131591797,72.15767669677734,61.35997772216797,62.71931076049805,94.33895111083984,79.51425170898438,78.40579986572266
48,0.3,62,12,3,dk_lp,Distance-k Laplacian polynomial,mse,70.49942779541016,60.261436462402344,59.82475280761719,70.49942779541016,60.261436462402344,59.82475280761719,,,,1080,ok,,34272,0,34272,0.7,0.1,0.2,23990,27417,34272,23990,3427,6855,34271,0,1,23976,23976,0,0,0,23975,3413,3413,0,0,23990,27402,6841,6841,0,0,27417,34257,45.22243881225586,38.78330612182617,40.77550506591797,72.127197265625,61.320037841796875,62.29383087158203,94.14863586425781,79.37092590332031,77.71497344970703
48,0.3,62,12,3,rg_lp,Random-group Laplacian polynomial,mse,70.57750701904297,60.685726165771484,59.91541290283203,70.57750701904297,60.685726165771484,59.91541290283203,,,,432,ok,,34272,0,34272,0.7,0.1,0.2,23990,27417,34272,23990,3427,6855,34271,0,1,23976,23976,0,0,0,23975,3413,3413,0,0,23990,27402,6841,6841,0,0,27417,34257,45.209205627441406,38.81203079223633,40.951515197753906,72.17229461669922,61.38930130004883,62.706092834472656,94.35098266601562,79.54491424560547,78.39956665039062
48,0.3,62,12,3,rg_alg,Random-group algebra,mse,70.15512084960938,60.2242546081543,59.55643081665039,70.15512084960938,60.2242546081543,59.55643081665039,,,,3996,ok,,34272,0,34272,0.7,0.1,0.2,23990,27417,34272,23990,3427,6855,34271,0,1,23976,23976,0,0,0,23975,3413,3413,0,0,23990,27402,6841,6841,0,0,27417,34257,45.0626106262207,38.65880584716797,40.7112922668457,71.74890899658203,61.019954681396484,62.2556037902832,93.65383911132812,78.99053192138672,77.70586395263672
48,0.3,62,12,3,kron_lp,Kron Laplacian polynomial,mse,70.55928039550781,60.55501937866211,59.85224151611328,70.55928039550781,60.55501937866211,59.85224151611328,,,,144,ok,,34272,0,34272,0.7,0.1,0.2,23990,27417,34272,23990,3427,6855,34271,0,1,23976,23976,0,0,0,23975,3413,3413,0,0,23990,27402,6841,6841,0,0,27417,34257,45.23274230957031,38.79308319091797,40.90886688232422,72.15876770019531,61.32598876953125,62.57821273803711,94.28632354736328,79.43765258789062,78.17799377441406
48,0.3,62,12,3,union_lp,Union Laplacian polynomial,mse,70.65125274658203,60.4008674621582,59.922935485839844,70.65125274658203,60.4008674621582,59.922935485839844,,,,144,ok,,34272,0,34272,0.7,0.1,0.2,23990,27417,34272,23990,3427,6855,34271,0,1,23976,23976,0,0,0,23975,3413,3413,0,0,23990,27402,6841,6841,0,0,27417,34257,45.302581787109375,38.83863830566406,40.8578987121582,72.28416442871094,61.42339324951172,62.433807373046875,94.36700439453125,79.50678253173828,77.9109115600586
48,0.3,62,12,3,sffa,"(k,r)-SFFA",mse,70.32083892822266,59.926658630371094,59.60029983520508,70.32083892822266,59.926658630371094,59.60029983520508,,,,3996,ok,,34272,0,34272,0.7,0.1,0.2,23990,27417,34272,23990,3427,6855,34271,0,1,23976,23976,0,0,0,23975,3413,3413,0,0,23990,27402,6841,6841,0,0,27417,34257,45.18787384033203,38.736148834228516,40.650794982910156,71.98043060302734,61.11406326293945,61.97172164916992,93.79419708251953,78.95067596435547,77.15746307373047
48,0.4,82,12,3,ar,Node-wise AR on visible subgraph,mse,70.59691619873047,60.325008392333984,60.26677322387695,70.59691619873047,60.325008392333984,60.26677322387695,,,,2952,ok,,34272,0,34272,0.7,0.1,0.2,23990,27417,34272,23990,3427,6855,34271,0,1,23976,23976,0,0,0,23975,3413,3413,0,0,23990,27402,6841,6841,0,0,27417,34257,45.271278381347656,39.002159118652344,40.54349899291992,72.09989166259766,61.669986724853516,62.29649353027344,94.4195556640625,80.12818145751953,78.1350326538086
48,0.4,82,12,3,sub_lp,Subgraph Laplacian polynomial,mse,70.02323913574219,60.145076751708984,59.8756103515625,70.02323913574219,60.145076751708984,59.8756103515625,,,,144,ok,,34272,0,34272,0.7,0.1,0.2,23990,27417,34272,23990,3427,6855,34271,0,1,23976,23976,0,0,0,23975,3413,3413,0,0,23990,27402,6841,6841,0,0,27417,34257,44.96102523803711,38.85500717163086,40.58472442626953,71.5698471069336,61.305118560791016,62.13568878173828,93.53884887695312,79.46672058105469,77.71482849121094
48,0.4,82,12,3,dk_lp,Distance-k Laplacian polynomial,mse,70.02674865722656,59.778385162353516,59.81688690185547,70.02674865722656,59.778385162353516,59.81688690185547,,,,1080,ok,,34272,0,34272,0.7,0.1,0.2,23990,27417,34272,23990,3427,6855,34271,0,1,23976,23976,0,0,0,23975,3413,3413,0,0,23990,27402,6841,6841,0,0,27417,34257,44.996646881103516,38.8352165222168,40.448219299316406,71.60838317871094,61.26860809326172,61.78225326538086,93.47518920898438,79.34683990478516,77.10469818115234
48,0.4,82,12,3,rg_lp,Random-group Laplacian polynomial,mse,70.20453643798828,60.245079040527344,60.042030334472656,70.20453643798828,60.245079040527344,60.042030334472656,,,,432,ok,,34272,0,34272,0.7,0.1,0.2,23990,27417,34272,23990,3427,6855,34271,0,1,23976,23976,0,0,0,23975,3413,3413,0,0,23990,27402,6841,6841,0,0,27417,34257,45.04173278808594,38.92534255981445,40.63224792480469,71.76300811767578,61.469749450683594,62.23242950439453,93.80884552001953,79.73100280761719,77.87055206298828
48,0.4,82,12,3,rg_alg,Random-group algebra,mse,69.79145812988281,59.80274963378906,59.57170486450195,69.79145812988281,59.80274963378906,59.57170486450195,,,,3996,ok,,34272,0,34272,0.7,0.1,0.2,23990,27417,34272,23990,3427,6855,34271,0,1,23976,23976,0,0,0,23975,3413,3413,0,0,23990,27402,6841,6841,0,0,27417,34257,44.909061431884766,38.714874267578125,40.41365432739258,71.34310150146484,61.004112243652344,61.8111572265625,93.1222152709961,78.99613189697266,77.1834487915039
48,0.4,82,12,3,kron_lp,Kron Laplacian polynomial,mse,70.10411834716797,60.074302673339844,59.87177658081055,70.10411834716797,60.074302673339844,59.87177658081055,,,,144,ok,,34272,0,34272,0.7,0.1,0.2,23990,27417,34272,23990,3427,6855,34271,0,1,23976,23976,0,0,0,23975,3413,3413,0,0,23990,27402,6841,6841,0,0,27417,34257,45.00981521606445,38.8454475402832,40.56174850463867,71.66981506347656,61.31150817871094,62.0642204284668,93.63269805908203,79.4583740234375,77.5969467163086
